3076	1963	7.4	13	11	2	84	0	2	1	1	50	3.7	1630	76
3077	1998	7.8	31	28	3	90	7.8	8	7	1	87	4	803	88
3078	1999	7.3	45	39	6	86	7.8	11	11	0	100	3.4	1048	71
3079	1999	6.9	66	50	16	75	6.3	18	10	8	55	3.6	6288	77
3081	1999	6.3	124	84	40	67	6.2	30	20	10	66	3.5	93949	79
3082	1999	0	1	0	1	0	0	0	0	0	0	0	0	0
3083	1999	8	80	78	2	97	8	23	22	1	95	4.2	16912	93
3085	1982	0	2	1	1	50	0	0	0	0	0	0	0	0
3086	1934	8.4	12	12	0	100	0	2	2	0	100	3.6	865	78
3087	1988	5.8	38	24	14	63	3.8	6	1	5	16	3.3	11201	68
3088	2008	6.2	146	102	44	69	6.1	27	19	8	70	3.2	14302	52
3089	1948	8.8	47	45	2	95	8.8	7	7	0	100	4.3	8603	94
3090	1987	8.3	17	17	0	100	0	0	0	0	0	0	0	0
3091	1980	7.5	19	16	3	84	0	2	1	1	50	4.2	4005	91
3092	1962	0	1	0	1	0	0	0	0	0	0	0	0	0
3093	1971	8.4	35	31	4	88	6.3	5	3	2	60	4	2372	85
3094	1987	7	10	9	1	90	0	1	1	0	100	3.9	2148	82
3095	1940	8.9	36	36	0	100	8	5	5	0	100	3.8	4868	85
3096	1936	8.4	26	26	0	100	8	6	6	0	100	4.1	1791	90
3097	1940	8.4	20	20	0	100	0	4	4	0	100	4.1	3559	89
3098	1984	7	31	25	6	80	5.8	5	2	3	40	3.7	6978	86
3099	1975	6.1	28	17	11	60	5	5	1	4	20	3.2	1397	52
3100	1992	6.8	38	31	7	81	7.4	9	8	1	88	3.5	13036	79
3101	1987	6.8	42	34	8	80	6.7	7	5	2	71	3.2	8130	67
3102	1985	6.7	26	22	4	84	6.2	5	3	2	60	3.2	969	54
3103	1989	4	14	4	10	28	0	4	1	3	25	3.1	683	44
3104	1988	7.7	26	25	1	96	0	2	1	1	50	3.6	5155	82
3105	1990	6.7	28	25	3	89	0	1	1	0	100	3.6	10377	85
3106	1990	5.5	9	6	3	66	0	2	1	1	50	3.5	180	61
3107	1991	6	39	28	11	71	4.4	7	3	4	42	3.3	17142	73
3108	1991	7	50	43	7	86	6.8	8	6	2	75	3.6	8960	83
3109	2008	7.3	125	109	16	87	7.9	26	24	2	92	3.2	9338	71
3110	2005	6.7	166	114	52	68	6.8	38	26	12	68	3.5	14739	72
3111	1984	8	20	20	0	100	0	3	3	0	100	3.7	1290	80
3112	1986	0	1	1	0	100	0	0	0	0	0	0	0	0
3113	1999	3.7	98	11	87	11	3.3	24	1	23	4	2.8	14087	41
3114	1995	9	73	73	0	100	8.5	17	17	0	100	3.7	102338	81
3115	2007	5.7	90	50	40	55	6	17	12	5	70	3.3	5982	56
3116	1999	5.6	21	8	13	38	5.2	6	1	5	16	3.2	300	57
3117	1999	6.2	64	40	24	62	5.9	18	10	8	55	3.3	1734	62
3118	1999	7	64	54	10	84	7.1	22	19	3	86	3.5	368	66
3119	1971	7.5	9	8	1	88	0	0	0	0	0	0	0	0
3120	1992	4	14	2	12	14	0	2	0	2	0	2.8	1961	40
3121	1953	7.6	5	5	0	100	0	0	0	0	0	0	0	0
3122	1940	0	3	3	0	100	0	0	0	0	0	0	0	0
3124	1999	5.3	26	10	16	38	5.8	6	2	4	33	3.5	307	70
3125	1999	6.6	66	44	22	66	6.5	16	9	7	56	3.6	3227	73
3126	1999	6.6	66	44	22	66	6.5	16	9	7	56	3.6	3227	73
3127	1999	5.6	73	32	41	43	5.4	22	8	14	36	3	2300	46
3128	1999	6.4	54	35	19	64	6.6	17	12	5	70	3.2	587	51
3129	1999	6.8	59	46	13	77	6.5	16	11	5	68	3.6	3877	76
3130	1990	3.8	30	7	23	23	0	2	0	2	0	2.6	3216	28
3131	1997	3.5	7	2	5	28	0	1	0	1	0	3	241	43
3132	1955	0	1	1	0	100	0	0	0	0	0	0	0	0
3133	1940	6.5	9	8	1	88	0	0	0	0	0	0	0	0
3134	1937	9.2	34	33	1	97	0	4	4	0	100	4.3	2864	93
3135	1979	7.8	17	16	1	94	0	1	1	0	100	3.6	592	74
3136	1957	0	1	1	0	100	0	0	0	0	0	0	0	0
3137	1980	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3138	1988	3.4	9	2	7	22	0	1	0	1	0	3.5	936	71
3139	1933	0	1	1	0	100	0	0	0	0	0	0	0	0
3140	1923	7.4	7	7	0	100	0	0	0	0	0	0	0	0
3141	1990	5.4	16	10	6	62	0	2	2	0	100	2.9	1401	37
3142	1988	5.7	12	8	4	66	0	0	0	0	0	0	0	0
3143	1968	6.8	10	8	2	80	0	0	0	0	0	0	0	0
3144	1966	5.6	6	3	3	50	0	0	0	0	0	0	0	0
3145	1999	6.2	66	42	24	63	5.9	14	10	4	71	3.4	1693	65
3146	1999	4	73	17	56	23	3.2	18	1	17	5	2.9	18036	55
3147	1999	6.8	128	99	29	77	6.2	32	23	9	71	4.1	124792	93
3148	1999	6.6	109	77	32	70	6.5	25	17	8	68	3.4	9660	75
3149	1999	4	34	9	25	26	3.8	10	3	7	30	2.7	365	32
3150	2008	4.2	96	25	71	26	3.7	21	1	20	4	3	29393	47
3151	1930	0	4	2	2	50	0	1	0	1	0	3.4	96	67
3152	1971	8.6	33	33	0	100	8.5	5	5	0	100	4	3677	88
3153	1958	7.5	14	14	0	100	0	1	1	0	100	3.5	2006	68
3154	1945	0	3	3	0	100	0	0	0	0	0	0	0	0
3155	1999	5.9	97	49	48	50	5.3	28	10	18	35	3.2	10877	63
3156	1999	4.8	93	35	58	37	4.6	23	6	17	26	3	22610	58
3157	2002	6.9	114	95	19	83	6.9	29	26	3	89	2.7	10893	44
3158	1998	7.4	34	29	5	85	7.2	5	3	2	60	3.7	1522	76
3159	1999	7	78	64	14	82	5.9	22	14	8	63	3.3	9364	67
3160	1999	7.5	138	114	24	82	6.8	32	25	7	78	3.7	39673	88
3161	1999	5.5	20	8	12	40	0	4	1	3	25	3.6	1473	69
3162	1999	4.6	59	14	45	23	4.3	18	3	15	16	2.4	294	18
3163	1999	7.8	83	74	9	89	7.9	19	18	1	94	3.6	1113	73
3165	1990	6.8	7	6	1	85	0	1	1	0	100	3.5	702	66
3166	1989	0	0	0	0	0	0	0	0	0	0	0	0	0
3167	1971	7.7	26	23	3	88	0	4	3	1	75	3.5	1350	70
3168	1969	7.9	37	32	5	86	0	4	2	2	50	3.7	13558	81
3169	1985	7.3	15	13	2	86	0	1	1	0	100	3.3	1167	62
3171	1959	8.3	10	10	0	100	0	0	0	0	0	0	0	0
3172	1954	0	2	2	0	100	0	0	0	0	0	0	0	0
3173	1999	5.5	118	58	60	49	5.5	30	16	14	53	3.3	21068	70
3174	1999	6.2	117	73	44	62	5.3	31	16	15	51	3.3	15027	74
3175	1999	7.2	111	99	12	89	6.9	27	22	5	81	3	19804	67
3176	1999	7.3	125	103	22	82	6.9	31	24	7	77	3.3	18951	75
3177	2000	3.9	62	13	49	20	4.1	21	5	16	23	3.2	25065	77
3178	1937	0	1	1	0	100	0	0	0	0	0	0	0	0
3179	1999	5.7	84	44	40	52	5.3	26	10	16	38	3.6	4588	79
3180	1999	4	78	9	69	11	3.9	24	4	20	16	2.7	1727	29
3181	1999	6.5	74	50	24	67	6	21	12	9	57	3.7	4498	83
3182	1999	8.4	38	38	0	100	9.2	5	5	0	100	3.8	935	85
3183	1999	6.2	33	22	11	66	7.6	5	5	0	100	3.2	499	54
3184	1983	7.5	50	44	6	88	8	5	4	1	80	4.1	121090	93
3185	1999	5.2	88	35	53	39	4.6	26	7	19	26	3.4	2061	67
3186	1999	5.7	111	59	52	53	5.1	30	12	18	40	3.5	36814	83
3188	1998	7.4	45	43	2	95	7.4	9	8	1	88	3.5	218	69
3189	2000	6.7	80	58	22	72	6.6	24	17	7	70	3.1	5324	63
3190	2000	3.2	60	6	54	10	3.2	18	3	15	16	2.4	3150	21
3191	1998	4.5	5	1	4	20	0	0	0	0	0	0	0	0
3192	1998	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3193	1994	8.3	41	39	2	95	7.8	9	9	0	100	3.7	8208	82
3194	1973	6	19	12	7	63	0	3	1	2	33	3.7	5344	82
3195	1922	0	0	0	0	0	0	0	0	0	0	0	0	0
3196	1953	8.3	28	27	1	96	8.1	6	6	0	100	4.2	3492	92
3197	1988	4.8	13	6	7	46	0	1	0	1	0	3	1838	39
3198	1973	7.7	13	12	1	92	0	2	1	1	50	0	0	0
3199	1957	6.5	7	5	2	71	0	0	0	0	0	0	0	0
3200	1973	7.8	24	22	2	91	0	3	3	0	100	3.9	1988	85
3201	1970	8.2	30	25	5	83	6.5	5	3	2	60	3.9	4148	85
3202	1970	7.9	8	8	0	100	0	2	2	0	100	3.8	1310	76
3203	1989	7.5	21	20	1	95	0	1	1	0	100	3.1	4726	57
3204	1978	6.2	26	17	9	65	0	2	0	2	0	3.5	1963	68
3205	1960	7.2	15	12	3	80	0	1	0	1	0	3.8	1726	79
3206	1984	5.6	9	6	3	66	0	1	1	0	100	3	1230	46
3207	1952	0	4	4	0	100	0	0	0	0	0	0	0	0
3208	1993	3.5	22	3	19	13	0	4	0	4	0	2.8	4689	50
3209	1948	0	1	0	1	0	0	0	0	0	0	0	0	0
3210	1982	6.7	44	35	9	79	3.9	6	2	4	33	3.5	26337	76
3211	1988	6.8	20	18	2	90	0	1	1	0	100	3.3	1554	63
3213	1993	6.9	23	20	3	86	0	3	1	2	33	3.4	14817	73
3214	1985	5.5	20	12	8	60	0	3	0	3	0	3.2	1640	57
3215	1976	5.2	5	4	1	80	0	0	0	0	0	0	0	0
3216	1971	5.6	6	3	3	50	0	1	0	1	0	3	1298	45
3217	1937	7.3	11	11	0	100	0	0	0	0	0	0	0	0
3218	1991	7	12	10	2	83	0	1	1	0	100	3.5	529	65
3219	1990	5.2	22	10	12	45	0	2	0	2	0	3.1	1624	51
3220	1961	0	0	0	0	0	0	0	0	0	0	0	0	0
3221	1982	8	17	17	0	100	0	2	2	0	100	3.9	1191	84
3222	2005	7.4	20	19	1	95	7.8	7	7	0	100	3.2	1204	50
3223	1985	6.7	19	15	4	78	0	1	1	0	100	4	1255	86
3224	1964	8.7	14	14	0	100	0	1	1	0	100	4.3	1517	92
3225	2000	3.2	58	2	56	3	2.8	16	0	16	0	2.7	6516	51
3226	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
3230	1974	5.7	14	9	5	64	0	2	0	2	0	3.4	663	64
3231	1920	0	0	0	0	0	0	0	0	0	0	0	0	0
3232	1925	8.8	12	12	0	100	0	0	0	0	0	0	0	0
3235	1980	4.7	12	3	9	25	0	1	0	1	0	3.6	5671	75
3237	1998	6.6	7	5	2	71	0	1	1	0	100	3.2	281	38
3238	1999	3.4	86	8	78	9	3.1	20	1	19	5	2.7	2529	34
3239	2000	4	60	15	45	25	3.7	22	5	17	22	2.9	563	41
3240	1999	5.7	39	22	17	56	5.7	15	9	6	60	3.2	496	56
3241	1999	6.9	33	28	5	84	7	7	6	1	85	4	324	85
3242	1999	6.3	7	4	3	57	0	1	1	0	100	3.3	199	58
3243	1992	3.1	29	4	25	13	2.6	6	0	6	0	2.9	9527	58
3244	1977	6.5	15	12	3	80	0	1	1	0	100	3.8	1711	84
3245	1964	8.6	31	31	0	100	8.9	7	7	0	100	4.2	1082	91
3246	1992	7.4	51	46	5	90	6.6	9	6	3	66	3.8	11524	90
3247	1992	5.6	18	12	6	66	0	2	1	1	50	3.1	27888	66
3248	1993	3	28	2	26	7	3.5	8	1	7	12	3	21141	66
3249	1992	5.6	32	18	14	56	5.2	6	3	3	50	3.1	4973	60
3250	1993	6.4	21	15	6	71	0	3	1	2	33	3.3	5360	68
3251	1985	5.5	17	9	8	52	0	1	0	1	0	3.2	1316	55
3252	1992	7.2	32	30	2	93	0	3	3	0	100	3.7	23625	90
3253	1992	6.8	45	38	7	84	6.4	7	5	2	71	3.4	45784	80
3254	1993	5.8	42	25	17	59	7.1	7	6	1	85	3.1	24416	64
3255	1992	0	0	0	0	0	0	0	0	0	0	0	0	0
3256	1992	6	28	21	7	75	3.8	5	0	5	0	3.4	13313	70
3257	1992	4.8	24	9	15	37	0	2	1	1	50	2.9	15937	61
3258	1992	0	0	0	0	0	0	0	0	0	0	0	0	0
3259	1992	5.2	21	10	11	47	0	2	0	2	0	3.1	11238	61
3260	1992	8.2	34	31	3	91	9.8	5	5	0	100	3.7	3467	80
3261	1992	6.9	40	32	8	80	7.5	8	6	2	75	3.4	4630	70
3262	1992	6.2	50	31	19	62	4.4	5	2	3	40	3.6	10347	79
3263	1992	6.3	37	29	8	78	6	7	5	2	71	3	9040	61
3264	1992	4.1	34	11	23	32	3.9	6	2	4	33	2.8	18735	44
3265	1992	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3266	1992	7.3	14	12	2	85	0	1	1	0	100	4.1	6544	90
3267	1992	7	25	23	2	92	7.6	5	5	0	100	3.5	11481	73
3268	1992	2.5	23	1	22	4	0	4	0	4	0	2.2	5278	26
3269	1992	5.3	16	8	8	50	0	1	0	1	0	3.1	9230	55
3270	1992	6.1	12	7	5	58	0	3	2	1	66	3.3	6209	76
3271	1992	7.9	25	24	1	96	8.9	6	6	0	100	3.5	6505	77
3272	1992	6.9	38	29	9	76	6.7	10	7	3	70	3.5	4087	73
3273	2000	5.2	94	36	58	38	5.1	23	9	14	39	2.8	28349	49
3274	1992	5.3	39	23	16	58	4.9	8	4	4	50	2.9	3934	49
3275	1999	4	21	4	17	19	0	1	0	1	0	4.2	104281	93
3276	2000	4.5	42	10	32	23	3.8	10	2	8	20	2.9	1203	40
3278	1999	0	2	1	1	50	0	0	0	0	0	0	0	0
3280	2007	7.7	164	154	10	93	7.4	36	33	3	91	3.8	95109	84
3281	1998	6.2	12	8	4	66	0	2	2	0	100	3.7	649	70
3282	1996	5.9	24	12	12	50	6.7	10	7	3	70	3.5	391	65
3283	1971	7.3	10	8	2	80	0	2	1	1	50	0	0	0
3284	1971	7.1	9	7	2	77	0	0	0	0	0	0	0	0
3285	2000	4.4	116	22	94	18	3.9	31	4	27	12	2.9	21479	59
3286	2000	4.2	62	16	46	25	4	20	5	15	25	2.5	4272	33
3287	2000	5.9	70	43	27	61	5.7	19	10	9	52	3.2	5413	63
3289	1999	7.6	42	40	2	95	7.8	10	10	0	100	4	1451	88
3292	1955	7	12	11	1	91	0	3	2	1	66	3.5	764	69
3293	1997	6.6	11	9	2	81	0	1	1	0	100	3.2	57	50
3294	1977	4.4	10	1	9	10	0	0	0	0	0	0	0	0
3295	1993	8	11	11	0	100	0	4	4	0	100	3.9	560	88
3296	1967	7.1	23	21	2	91	0	4	3	1	75	3.8	4209	85
3298	2000	6.4	97	65	32	67	6.7	22	17	5	77	3.4	7689	75
3300	2000	5.6	100	55	45	55	4.9	26	10	16	38	3.4	39767	79
3301	2000	5.2	93	42	51	45	5	25	10	15	40	3.2	16066	67
3302	1999	6.7	24	19	5	79	7.6	6	6	0	100	3.9	289	82
3303	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
3304	2003	6.8	13	12	1	92	7	8	8	0	100	3.6	6829	82
3305	1944	7.6	7	7	0	100	0	0	0	0	0	0	0	0
3306	1969	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3307	1931	9	37	37	0	100	8.8	8	8	0	100	4.3	7937	94
3308	1984	6.8	17	15	2	88	0	4	4	0	100	2.8	700	39
3309	1918	0	0	0	0	0	0	0	0	0	0	0	0	0
3310	1984	6.9	41	37	4	90	6.9	5	4	1	80	3.3	20688	71
3311	1955	7.6	6	6	0	100	0	0	0	0	0	0	0	0
3313	1982	2.4	6	0	6	0	0	0	0	0	0	0	0	0
3314	1952	0	1	0	1	0	0	0	0	0	0	0	0	0
3315	1951	0	0	0	0	0	0	0	0	0	0	0	0	0
3316	2000	4.2	86	21	65	24	4.4	26	8	18	30	2.5	4918	33
3317	2000	7.2	122	99	23	81	7.1	28	23	5	82	3.5	7544	79
3318	1999	5.3	38	17	21	44	5.3	12	5	7	41	3.2	258	54
3319	1999	7.1	29	23	6	79	7.8	5	4	1	80	3.4	156	73
3320	1999	6.7	30	22	8	73	8	6	6	0	100	3.8	534	84
3322	2000	2.3	29	0	29	0	2.4	11	0	11	0	3.1	1088	60
3323	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
3324	2000	4.4	75	22	53	29	4.2	23	7	16	30	2.7	2361	40
3325	2000	3.6	91	17	74	18	3.3	27	3	24	11	2.6	3665	36
3326	2000	5	77	32	45	41	4.1	23	7	16	30	2.5	1064	25
3327	1999	6.7	65	53	12	81	6.2	18	13	5	72	3.6	1609	79
3328	1999	7	91	74	17	81	6.2	25	16	9	64	3.7	11931	82
3329	1987	7.1	15	14	1	93	0	4	4	0	100	4.1	242	89
3330	1961	7.2	13	11	2	84	0	0	0	0	0	0	0	0
3331	1983	0	0	0	0	0	0	0	0	0	0	0	0	0
3332	1962	0	1	0	1	0	0	0	0	0	0	0	0	0
3333	1968	6.5	12	9	3	75	0	1	0	1	0	4	248	85
3334	1948	8.1	26	25	1	96	0	3	2	1	66	0	0	0
3335	2004	4.3	18	3	15	16	3.9	7	1	6	14	3.7	257	62
3336	1965	6.9	6	4	2	66	0	1	1	0	100	3.4	278	63
3337	1967	0	1	1	0	100	0	0	0	0	0	0	0	0
3338	1989	8.1	14	13	1	92	0	1	1	0	100	4.1	579	91
3339	1977	6.3	14	11	3	78	0	1	0	1	0	0	0	0
3340	1955	3.8	8	3	5	37	0	0	0	0	0	0	0	0
3341	1950	8.1	20	19	1	95	0	2	1	1	50	3.9	1132	86
3342	1984	7.4	25	22	3	88	0	3	2	1	66	3.8	2454	82
3343	1956	6.2	11	8	3	72	0	1	0	1	0	3	1435	52
3344	1963	4.2	11	4	7	36	0	0	0	0	0	0	0	0
3345	1967	0	1	1	0	100	0	0	0	0	0	0	0	0
3347	1983	7.7	17	17	0	100	0	4	4	0	100	3.7	962	80
3348	1971	0	4	1	3	25	0	1	0	1	0	3	54	50
3349	1947	0	0	0	0	0	0	0	0	0	0	0	0	0
3350	1961	8.1	12	12	0	100	0	1	1	0	100	3.8	1378	83
3351	1964	4.5	13	4	9	30	0	0	0	0	0	0	0	0
3352	1998	6	6	3	3	50	0	0	0	0	0	0	0	0
3353	2000	5.4	19	6	13	31	0	3	1	2	33	3.1	100	56
3354	2000	0	0	0	0	0	0	0	0	0	0	0	0	0
3355	1999	4.9	85	35	50	41	4	24	6	18	25	3.2	23993	60
3357	1999	6.6	29	20	9	68	6.3	5	2	3	40	4	588	85
3358	1991	7.6	27	26	1	96	0	3	3	0	100	3.6	2592	76
3359	1979	8.2	33	31	2	93	8.3	5	5	0	100	3.9	2650	84
3360	1986	7.4	42	37	5	88	7.4	9	8	1	88	3.7	10169	87
3361	1988	7.9	45	44	1	97	7.9	7	7	0	100	3.4	8264	78
3362	1975	8.5	35	34	1	97	6.9	6	5	1	83	4	18531	91
3363	1973	8.3	32	31	1	96	0	4	4	0	100	3.6	12630	78
3364	1950	8.4	25	24	1	96	0	0	0	0	0	0	0	0
3365	1956	8.8	41	40	1	97	8.3	5	5	0	100	4	8713	87
3367	1968	0	4	3	1	75	0	1	0	1	0	3.5	612	71
3368	1958	6.8	9	9	0	100	0	0	0	0	0	0	0	0
3369	1963	0	3	2	1	66	0	0	0	0	0	0	0	0
3370	2008	7.6	29	27	2	93	7.7	12	12	0	100	3.6	219	72
3371	1976	7.3	16	14	2	87	0	1	1	0	100	3.6	461	74
3372	1969	0	3	0	3	0	0	0	0	0	0	0	0	0
3373	1972	0	0	0	0	0	0	0	0	0	0	0	0	0
3374	1991	7.2	8	7	1	87	0	2	2	0	100	3.9	285	78
3375	1950	4.7	9	5	4	55	0	0	0	0	0	0	0	0
3376	1942	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3377	1943	0	3	3	0	100	0	0	0	0	0	0	0	0
3378	1996	7	9	8	1	88	0	2	2	0	100	3.8	262	79
3379	2000	4.4	116	22	94	18	3.9	31	4	27	12	2.9	21479	59
3380	1947	0	4	3	1	75	0	0	0	0	0	0	0	0
3384	1974	8.2	32	32	0	100	7.9	5	5	0	100	3.9	2926	86
3385	1985	4.6	8	4	4	50	0	0	0	0	0	0	0	0
3386	1991	7.5	52	43	9	82	7.1	9	7	2	77	3.7	15334	84
3387	1989	3.6	10	3	7	30	0	0	0	0	0	0	0	0
3388	1987	4.8	17	7	10	41	0	0	0	0	0	0	0	0
3389	1986	0	0	0	0	0	0	0	0	0	0	0	0	0
3390	1986	2.3	7	1	6	14	0	0	0	0	0	0	0	0
3391	1987	3.2	13	3	10	23	0	1	1	0	100	0	0	0
3392	1989	4.5	17	7	10	41	0	1	1	0	100	2.6	2831	44
3393	1987	3.4	7	1	6	14	0	2	0	2	0	3.1	926	59
3394	1987	4.1	22	5	17	22	0	3	1	2	33	2.9	2983	44
3395	1987	5	10	4	6	40	0	1	0	1	0	2.8	404	21
3396	1979	7.8	37	33	4	89	0	3	2	1	66	3.5	8541	79
3397	1981	6	17	12	5	70	0	3	1	2	33	3.3	4174	72
3398	1984	6.7	19	15	4	78	0	3	3	0	100	3.3	5077	70
3399	1985	6.1	11	10	1	90	0	1	1	0	100	3.4	1485	64
3400	1993	4	11	3	8	27	0	4	1	3	25	3.1	2567	54
3401	1985	3.5	9	1	8	11	0	1	0	1	0	2.8	986	37
3402	1985	7.7	6	6	0	100	0	1	1	0	100	3.7	57	69
3403	1980	5.2	5	3	2	60	0	1	0	1	0	3	2514	44
3404	1997	7.4	97	80	17	82	6.6	29	21	8	72	3.3	464576	68
3405	1958	8.7	9	9	0	100	0	0	0	0	0	0	0	0
3406	1951	7.3	7	7	0	100	0	0	0	0	0	0	0	0
3407	1999	7.4	7	7	0	100	0	1	1	0	100	3.8	198	71
3408	2000	7.3	137	114	23	83	7.3	34	30	4	88	3.5	33256	76
3409	2000	4.6	85	26	59	30	4.4	22	7	15	31	3.4	55113	75
3410	1999	6.2	14	9	5	64	5.1	6	3	3	50	3.9	118	83
3412	1988	7.2	11	10	1	90	0	2	1	1	50	3.6	2107	76
3413	1998	5.7	51	24	27	47	5.9	6	2	4	33	2.9	28624	51
3414	1955	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3415	1975	9.2	6	6	0	100	0	1	1	0	100	4.4	2940	93
3417	1952	7.8	9	9	0	100	0	0	0	0	0	0	0	0
3418	1991	7.9	44	40	4	90	8.2	9	9	0	100	3.3	16458	75
3419	1970	0	2	1	1	50	0	0	0	0	0	0	0	0
3420	1979	6.9	19	18	1	94	0	2	2	0	100	3.5	3756	76
3421	1978	7.7	40	36	4	90	7.1	5	4	1	80	3.7	25149	88
3422	1986	7	27	25	2	92	0	3	2	1	66	3.4	1428	66
3423	1988	5.7	19	11	8	57	0	4	1	3	25	3.8	2379	80
3424	1989	8.8	51	49	2	96	7.9	7	6	1	85	3.8	28566	86
3425	1990	6	32	23	9	71	4.5	8	3	5	37	0	0	0
3426	1991	6.7	7	4	3	57	0	1	1	0	100	3	220	36
3427	1968	6.8	10	10	0	100	0	1	1	0	100	3.2	1501	48
3428	2007	6	116	69	47	59	5.5	30	15	15	50	3.4	18572	62
3429	1989	7.6	12	11	1	91	0	0	0	0	0	0	0	0
3430	1974	6	23	16	7	69	0	3	1	2	33	3.3	4245	68
3431	1974	6	23	16	7	69	0	3	1	2	33	3.3	4245	68
3432	1985	2.2	14	0	14	0	0	3	0	3	0	3.1	2045	54
3433	1987	3.8	6	1	5	16	0	0	0	0	0	0	0	0
3434	1994	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
3435	1944	8.7	43	42	1	97	7.3	5	4	1	80	4.2	8526	93
3436	1991	4.5	16	5	11	31	0	2	0	2	0	3.2	5112	66
3437	1991	2.2	13	1	12	7	0	2	0	2	0	0	0	0
3438	1990	4.9	37	17	20	45	5.8	7	4	3	57	3.3	21473	76
3439	1991	4.6	27	10	17	37	5.1	8	4	4	50	3.1	14179	68
3440	1993	3.8	21	6	15	28	0	4	2	2	50	2.7	11304	42
3441	1984	4.8	16	8	8	50	0	0	0	0	0	0	0	0
3442	1986	3.5	7	1	6	14	0	1	0	1	0	3.2	921	49
3443	1986	0	1	0	1	0	0	0	0	0	0	0	0	0
3444	1988	4.3	18	6	12	33	0	0	0	0	0	0	0	0
3445	1978	5.2	17	8	9	47	0	1	0	1	0	3.1	982	44
3446	1995	6.5	17	11	6	64	0	2	1	1	50	3.4	706	72
3447	1937	7.4	13	12	1	92	0	3	2	1	66	3.7	367	76
3448	1987	7.3	31	28	3	90	0	1	1	0	100	3.5	13673	78
3449	1988	5.5	6	4	2	66	0	1	0	1	0	3.1	241	35
3450	1993	5.9	36	24	12	66	7	6	5	1	83	3.2	10489	66
3451	1967	6	24	15	9	62	0	4	3	1	75	3.7	6951	84
3452	2000	4.9	89	29	60	32	5.6	20	10	10	50	3.1	16660	67
3453	2000	3.8	67	12	55	17	3.3	23	2	21	8	3.1	3503	63
3454	2000	3.5	64	10	54	15	3.6	22	3	19	13	2.9	8374	52
3455	1999	6.2	7	5	2	71	0	2	1	1	50	3.1	563	53
3456	1999	7.6	31	27	4	87	8.9	5	5	0	100	4.3	1466	94
3457	2000	5.9	54	28	26	51	5.5	12	4	8	33	3.7	1126	77
3458	1922	7	8	8	0	100	0	0	0	0	0	0	0	0
3459	1986	5.9	11	6	5	54	0	0	0	0	0	0	0	0
3461	1990	6.4	18	11	7	61	0	1	0	1	0	3.1	6608	54
3462	1936	8.9	47	47	0	100	8.2	11	11	0	100	4.2	9563	95
3463	2000	7.3	70	66	4	94	7.5	23	23	0	100	3.7	459	77
3464	1990	0	4	0	4	0	0	0	0	0	0	0	0	0
3465	1986	5.7	13	6	7	46	0	1	0	1	0	3.5	371	64
3466	1993	5.4	22	12	10	54	0	2	1	1	50	3.4	3529	72
3467	1963	7.2	24	19	5	79	0	3	1	2	33	3.9	2075	87
3468	1961	8.6	33	32	1	96	7.6	6	5	1	83	3.9	6593	90
3469	1960	7.8	21	19	2	90	0	1	0	1	0	4	3071	88
3470	1975	7.5	12	9	3	75	0	1	0	1	0	4.3	2637	94
3471	1977	8.6	39	37	2	94	9	5	5	0	100	3.6	21572	79
3472	1960	0	4	2	2	50	0	0	0	0	0	0	0	0
3473	1976	0	2	2	0	100	0	0	0	0	0	0	0	0
3474	1997	4.4	5	2	3	40	0	0	0	0	0	0	0	0
3475	1951	6.8	20	15	5	75	0	2	0	2	0	3.9	2248	86
3476	1990	6.6	45	32	13	71	5	7	3	4	42	3.7	15733	82
3477	1995	4.3	21	5	16	23	0	3	1	2	33	3.5	27733	83
3478	1987	6.8	20	19	1	95	0	1	1	0	100	3.2	5593	74
3479	1985	5.5	19	12	7	63	0	0	0	0	0	0	0	0
3480	1986	6.2	14	9	5	64	0	2	2	0	100	3.3	2546	66
3481	2000	7.6	145	133	12	91	7.2	38	33	5	86	3.7	41116	88
3483	2000	5.5	101	49	52	48	5.1	26	10	16	38	3.1	9172	64
3484	2000	3.1	84	7	77	8	3	28	2	26	7	2.8	6706	48
3485	1975	0	2	1	1	50	0	0	0	0	0	0	0	0
3486	1954	0	0	0	0	0	0	0	0	0	0	0	0	0
3487	2000	5.5	101	49	52	48	5.1	26	10	16	38	3.1	9172	64
3489	1991	4.3	37	9	28	24	4.6	6	2	4	33	3.3	59655	72
3490	1972	6	5	2	3	40	0	0	0	0	0	0	0	0
3491	1986	0	1	0	1	0	0	0	0	0	0	0	0	0
3492	1926	6.8	6	4	2	66	0	0	0	0	0	0	0	0
3494	1969	7.6	15	14	1	93	0	1	1	0	100	3.8	4651	83
